Header	Japanese	Google Translate	Translated	Notes
0	グノメ族⏎⏎好戦てきなしゅぞく……なのかな。⏎影の大王と手下たちいがいは⏎みんな仲間だったらいいのに。	"I wonder if it's the gnome tribe ⏎⏎ which is a warlike tribe. ⏎As for the Shadow King and his minions, ⏎I wish they were all friends."	グノメ族⏎⏎好戦てきなしゅぞく……なのかな。⏎影の大王と手下たちいがいは⏎みんな仲間だったらいいのに。	
0	デススコーピオン⏎⏎さされたくない……⏎さされるといたい……⏎さされたくない!	Death Scorpion⏎⏎I don't want to be touched...⏎I want to be touched...⏎I don't want to be touched!	"Death Scorpion⏎
⏎
Don’t sting me!⏎
Don’t sting me!⏎
Don’t sting me!"	
0	ハエ⏎⏎こういうてきと出会うと⏎やっぱり思う。⏎かいぶつなんだろうか。⏎それともただの虫なんだろうか。⏎ぼく、虫に負けましたなんて⏎そうとうカッコ悪いよね。	"Flies⏎⏎When I come across something like this, I think ⏎. ⏎I wonder if it's a monster. ⏎Or maybe it's just an insect? ⏎It's so uncool that I lost to a bug."	"Flies⏎
⏎
Can this really be⏎
considered a monster?⏎
It sure would be⏎
embarrassing to lose⏎
to a bug!"	
0	トカゲ⏎⏎トカゲって、かっこいい。⏎こういう時じゃなければ⏎そう思っただろうな。	Lizard⏎⏎Lizards are cool. ⏎I would have thought that if it weren't for times like this.	"Lizard⏎
⏎
Normally I think⏎
lizards are pretty⏎
cool。Not like this⏎
though!"	
0	ロックダイル⏎⏎この世界には何しゅるいの⏎ワニがいるんだろうか。⏎いや、そんな事を⏎考えてるばあいじゃないから!	"Rockdile⏎⏎What kind of crocodile are there in this world? ⏎No, you shouldn't be thinking about such things!"	"Rockodile⏎
⏎
I wonder how many⏎
different types of⏎
crocodile are out⏎
there?"	
0	ワーム⏎⏎こういうしゅるいのてきはキライだ。⏎むにょっとしたやつ。⏎ぶにょっとしたやつ。⏎来るなっ!	Worm⏎⏎I hate this kind of creepy behavior. ⏎A stuffy guy. ⏎A squishy one. ⏎Don't come!	"Worm⏎
⏎
Squishy、wriggling⏎
things。Ugh。Gross!"	
0	キネズミ⏎⏎このあたりのネズミは⏎ほかのばしょのやつらよりも⏎ずっと強いみたいだ。⏎ネズミなれしないように⏎注意しないと。	It seems that the rats around here are much stronger than those in other places. ⏎You have to be careful not to become a mouse.		
0	きゅうけつどく虫⏎⏎ぼくの血は ほんの少しも⏎やらないからな!	My blood doesn't do it in the slightest!	きゅうけつどく虫⏎⏎ぼくの血は ほんの少しも⏎やらないからな!	
0	川とびバチ⏎⏎ハチミツおとせー!	River Jumping Bee⏎⏎Honey Otose!	川とびバチ⏎⏎ハチミツおとせー!	
0	リバーフィッシュ⏎⏎川の生き物もぼくたちの⏎てきだなんて……⏎ぼくたちは世界をすくおうと⏎しているんだぞ!	River fish⏎⏎River creatures are also our ⏎power...⏎We are trying to save the world!	リバーフィッシュ⏎⏎川の生き物もぼくたちの⏎てきだなんて……⏎ぼくたちは世界をすくおうと⏎しているんだぞ!	
0	とうぞく⏎⏎船長とグルになって⏎旅人をおそうらしい。⏎影の大王以外にも、こういう⏎やつらが人々を苦しめているんだ。⏎ゆるせない!	"It seems that Touzoku⏎⏎becomes a group with the captain and threatens⏎travelers. In addition to the ⏎Great Shadow King, these ⏎guys are also tormenting people. ⏎I won't forgive you!"	とうぞく⏎⏎船長とグルになって⏎旅人をおそうらしい。⏎影の大王以外にも、こういう⏎やつらが人々を苦しめているんだ。⏎ゆるせない!	
0	オル⏎⏎気持ち悪い……⏎それにしても人間や動物に⏎変身するなんて……⏎これは影の大王の手下の中でも⏎さいきょうかもしれない。	"Oru⏎⏎It's disgusting...⏎Still, being able to transform into a human or an animal...⏎This might be the best among the Shadow King's minions."	"Ol⏎
⏎
Servants of the⏎
Shadow Lord that can⏎
transform into the⏎
shapes of animals or⏎
humans - terrifying!"	
0	マリーとアイダ⏎⏎こんなところでいったい⏎何をしていたんだろう……	I wonder what Marie and Ida were doing in a place like this...	"Marie & Ida⏎
⏎
I wonder what they⏎
were doing in a place⏎
like this…"	
0	ピンクドレスの女⏎⏎なんだか ばちがいな感じ……	The woman in the pink dress⏎⏎It feels a little strange...	"Woman in Pink Dress⏎
⏎
Something seems a⏎
little bit off about⏎
her…"	
0	ヤギ⏎⏎ヤギだと思う。⏎もしかしたらオル?⏎いや、オルに思えてきた。⏎きっとオルだ。⏎もう何もかも信じられなく⏎なってくる。	"Goat⏎⏎I think it's a goat. ⏎Maybe Ol?⏎No, I'm starting to think it's Ol. ⏎It must be Ol. ⏎It's getting to the point where I can't believe anything anymore."	"Goat⏎
⏎
It’s a goat。Or maybe⏎
it’s an Ol? It must⏎
be! I don’t know what⏎
to trust anymore…"	
0	ぬまもうどくヘビ⏎⏎いかにもどくもってるぞ!⏎という色だ。⏎……にげたい。	The color says ``Numa poisonous snake⏎⏎It's really poisonous!⏎''. ⏎...I want to run away.	ぬまもうどくヘビ⏎⏎いかにもどくもってるぞ!⏎という色だ。⏎……にげたい。	
0	山あらしオオカミ⏎⏎戦いがいが あるてきだ。⏎って言えるほど、ぼくは成長したと⏎思いたい。	Mountain Storm Wolf⏎⏎It's worth fighting for. I would like to think that I have grown enough to say ⏎.	山あらしオオカミ⏎⏎戦いがいが あるてきだ。⏎って言えるほど、ぼくは成長したと⏎思いたい。	
0	グリーンワーム⏎⏎こんなに気持ち悪い⏎みどり色はないよね。⏎ダメダメ!⏎文句言わずに戦うぞ!	"Green worm⏎⏎This is so disgusting⏎There is no green worm. ⏎No, no! ⏎I'll fight without complaining!"	"Green Worm⏎
⏎
What a disgusting⏎
creature! Yuck!"	
0	谷タランチュラ⏎⏎今となってはなつかしい感じがする。⏎もうタバになってかかってこい!⏎いや、やっぱりダメ!	"Valley Tarantula⏎⏎It feels nostalgic now. ⏎Come on now! ⏎No, it's no good after all!"	谷タランチュラ⏎⏎今となってはなつかしい感じがする。⏎もうタバになってかかってこい!⏎いや、やっぱりダメ!	
0	おばけキノコ⏎⏎キノコと戦う事になるとは⏎旅に出るまで考えた事もなかった。⏎キノコはおいしいと思うけど⏎こいつはきっとマズイ。⏎たべないけど。	"Ghost Mushroom⏎⏎I never thought about fighting mushrooms⏎ until I started my journey. ⏎I think mushrooms are delicious, but ⏎this one is definitely bad. ⏎I won't eat it though."	おばけキノコ⏎⏎キノコと戦う事になるとは⏎旅に出るまで考えた事もなかった。⏎キノコはおいしいと思うけど⏎こいつはきっとマズイ。⏎たべないけど。	
0	ガブリ草⏎⏎こいつにやられたら⏎かなりしんこくなことに⏎なりそうだぞ……	"Gaburigusa ⏎⏎If you get hit by this guy, ⏎it's going to be pretty painful⏎..."	ガブリ草⏎⏎こいつにやられたら⏎かなりしんこくなことに⏎なりそうだぞ……	
0	ダークモス⏎⏎たくさん倒したイモムシが⏎成長した姿かも。⏎イモムシのうらみを⏎はらされちゃたまらない!	Dark moss ⏎⏎Maybe it's a grown caterpillar that I killed a lot. ⏎It's irresistible to be annoyed by caterpillars!	ダークモス⏎⏎たくさん倒したイモムシが⏎成長した姿かも。⏎イモムシのうらみを⏎はらされちゃたまらない!	
0	ウェンバー⏎⏎こいつは影の憲兵たちを食べて⏎こんなに大きくなったのかな。⏎モンスターに食べられるなんて⏎考えたくもない……	Wember ⏎⏎I wonder if this guy got this big by eating the shadow military police. ⏎I don't even want to think about being eaten by a monster...	"Wennbar⏎
⏎
I wonder if it got⏎
this big by eating⏎
Grey Guards… Ugh…"	
0	ゴール⏎⏎なんだか じじょうがあるらしい。⏎でも、ぼくたちにはかんけいない。⏎かんけいあるのかもしれないけど⏎まだまだ旅ははじまったばかり。⏎気にしちゃいられない!	"Goal ⏎⏎It seems like there is something wrong with it. ⏎But it doesn't matter to us. ⏎It may be a good thing, but ⏎the journey has only just begun. ⏎I can't help but worry about it!"	"Gorl⏎
⏎
I’m not really sure⏎
what this guy was⏎
doing guarding the⏎
Lilies… can’t worry⏎
about that now!"	
0	ソルディーン⏎⏎これがララド族がおそれていた⏎ソルディーンだ。⏎こいつをたおせば宝石が手に入る。⏎そう……宝石の番人だ。	"Soldeen⏎⏎This is the Soldeen that the Larado tribe was afraid of. ⏎If you defeat this guy, you'll get a gem. ⏎That's right...she's the keeper of the jewels."	"Soldeen⏎
⏎
One of the guardians⏎
of the gems。The⏎
Ralads feared this⏎
great beast"	
0	だいじゃリア⏎⏎宝石の番人。⏎ネズミを食べてこんなに大きく⏎なったんだろうな。⏎ぼくをあやつろうとしたり⏎未来を予言してみせたり……⏎だまされるものか!	"Daija Ria⏎⏎The keeper of the jewels. I guess it got this big by eating rats. ⏎Trying to manipulate me, ⏎Trying to predict the future... ⏎Will I be fooled!"	"Reeah⏎
⏎
One of the guardians⏎
of the gems。It must⏎
have eaten a lot of⏎
rats to grow so big。⏎
Can it see my future?"	
0	さきゅうのかいぶつ⏎⏎砂の世界は見るからに⏎食べるものがなさそうだ。⏎そうか……こいつは⏎はらをすかせているのか……⏎食べられるのかと思うと⏎ゾッとする……	The world of sand⏎⏎looks like there isn't anything to eat. ⏎I see...this guy is ⏎starving...⏎I get chills when I think of him being eaten...	さきゅうのかいぶつ⏎⏎砂の世界は見るからに⏎食べるものがなさそうだ。⏎そうか……こいつは⏎はらをすかせているのか……⏎食べられるのかと思うと⏎ゾッとする……	
0	ブラール⏎⏎デカイ……⏎強そう……⏎でもあまり頭が回るようには⏎見えないな。	Blur⏎⏎It's big...⏎It looks strong...⏎But it doesn't look like it's very intelligent.	ブラール⏎⏎デカイ……⏎強そう……⏎でもあまり頭が回るようには⏎見えないな。	
0	ゲリック⏎⏎大きなカエル。⏎そう思えばこわくない。⏎いや、こわくたって倒さないと。⏎こいつが宝石を⏎持っているかぎり!	"Gerik⏎⏎Big frog. ⏎If you think so, you won't be scared. ⏎No, I have to defeat it even if I'm scared. ⏎As long as this guy ⏎ has the gem!"	ゲリック⏎⏎大きなカエル。⏎そう思えばこわくない。⏎いや、こわくたって倒さないと。⏎こいつが宝石を⏎持っているかぎり!	
0	グルー⏎⏎これまでの宝石の番人とは⏎ちょっとちがうな。⏎なんとか戦わずに⏎すませる事が……いや、無理か。	Gru ⏎⏎It's a little different from the previous jewel keeper. ⏎Somehow I can get away without fighting...or maybe it's impossible.	グルー⏎⏎これまでの宝石の番人とは⏎ちょっとちがうな。⏎なんとか戦わずに⏎すませる事が……いや、無理か。	
0	テーガン⏎⏎とても美しいと思う。⏎でも、冷たい目をしているんだ。⏎テーガンのしあわせってなんだろう……⏎わかっているのは……テーガンを⏎たおさないと ぼくたちはしあわせに⏎なれないって事。	"Tegan⏎⏎I think it's very beautiful. ⏎But she has cold eyes. ⏎I wonder what Tegan's happiness is...⏎All I know is that unless I ⏎beat Tegan, we won't be able to be ⏎happy."	テーガン⏎⏎とても美しいと思う。⏎でも、冷たい目をしているんだ。⏎テーガンのしあわせってなんだろう……⏎わかっているのは……テーガンを⏎たおさないと ぼくたちはしあわせに⏎なれないって事。	
0	番人とかいぶつたち⏎⏎こいつらをたおせば⏎さいごの宝石が手に入るんだ。⏎ベルトが完成するんだ!⏎もう一息!	The guards and the others⏎⏎If you defeat these guys⏎you'll get the final jewel. ⏎The belt is completed! ⏎One last breath!	番人とかいぶつたち⏎⏎こいつらをたおせば⏎さいごの宝石が手に入るんだ。⏎ベルトが完成するんだ!⏎もう一息!	
0	イカボッド⏎⏎むらさき色のしたがじまんらしい。⏎ぼくたちのあとをつけてきて⏎どうするつもりだったんだろう。⏎影の大王の命令だろうか。⏎いや、まじょテーガンかな。	"Ichabod ⏎⏎It seems to be a purple color. ⏎They followed us⏎I wonder what they were planning to do. ⏎Is this an order from the Great Shadow King? ⏎No, it's really Tegan."	イカボッド⏎⏎むらさき色のしたがじまんらしい。⏎ぼくたちのあとをつけてきて⏎どうするつもりだったんだろう。⏎影の大王の命令だろうか。⏎いや、まじょテーガンかな。	
0	ファロー⏎⏎よくも……よくも両親を!⏎いや、両親だけじゃない!⏎世界中のてきめ!	"Farrow⏎⏎Well... well, my parents!⏎No, it's not just my parents!⏎The people of the world!"	ファロー⏎⏎よくも……よくも両親を!⏎いや、両親だけじゃない!⏎世界中のてきめ!	
0	マナス⏎⏎ララド族の人。⏎影の憲兵団にドレイにされていた。⏎バルダは反对したけど⏎ほうってはおけなかったんだ。⏎でも助けてよかった。⏎本当にそう思う。	"Manas⏎⏎Larado people. ⏎He was turned into a dray by the Shadow Military Police Corps. ⏎Barda fought back, but ⏎couldn't leave her alone. ⏎But I'm glad I helped you. ⏎I really think so."	マナス⏎⏎ララド族の人。⏎影の憲兵団にドレイにされていた。⏎バルダは反对したけど⏎ほうってはおけなかったんだ。⏎でも助けてよかった。⏎本当にそう思う。	
0	ララド族⏎⏎マナスを助けたぼくたちに⏎とても良くしてくれる。⏎ぼくたちもうれしい。⏎でも、そんなにやさしくしないで。⏎旅立ちが辛くなるから。	The Larado tribe⏎⏎They are very kind to us who helped Manas⏎. ⏎We are happy too. ⏎But don't be so gentle. ⏎Because it will be difficult to leave.	ララド族⏎⏎マナスを助けたぼくたちに⏎とても良くしてくれる。⏎ぼくたちもうれしい。⏎でも、そんなにやさしくしないで。⏎旅立ちが辛くなるから。	
0	ジニ&ジッド⏎⏎ぼくたちをだまして⏎食べようとしたやつら。⏎ぼくやジャスミンはともかく⏎バルダを食べようなんて。⏎よっぽどいやしいんだろう。	"Ginny & Gide⏎⏎They tricked us⏎and tried to eat us. ⏎Aside from me and Jasmine, ⏎I can't believe I'm going to eat Barda. ⏎It must be very unpleasant."	"Jin & Jod⏎
⏎
These two tricked us⏎
and tried to eat us!⏎
Even Barda、and he⏎
I’ll bet he tastes⏎
disgusting!"	
0	ネズヌク⏎⏎チュルナイの人たちに⏎きびしいおきてを⏎おしつけているやつら。⏎人に はんこうされた事なんて⏎ないんだろうな。⏎どんな気分だい?	Nezunuk ⏎⏎The people who are ⏎imforcing strict rules on the people of Churnai. ⏎I don't think anyone has ever ⏎encouraged him. ⏎How are you feeling?	"Ra-Kachars⏎
⏎
Tyrannical rulers of⏎
Noradz。I wonder if⏎
they could be⏎
reasoned with…"	
0	ティラ⏎⏎チュルナイの女の子。⏎助けたり助けられたり。⏎このばしょの生活をふつうだと⏎思っているらしいんだ。⏎外の世界を教えてあげたい。	Tira⏎⏎Churnai girl. ⏎Help or be helped. ⏎They seem to think this life here is normal. ⏎I want to teach you about the outside world.	"Tira⏎
⏎
A young girl from⏎
Noradz who helped us⏎
escape。I wish she⏎
could see what life⏎
is like outside!"	
0	チュルナイの人々⏎⏎ここの人たちは、外の世界とは⏎まったくちがうルールで⏎くらしているようだ。⏎とても きゅうくつじゃないかと⏎思うけど……よけいなお世話かな。	The people of Churnai seem to live by completely different rules than the outside world. ⏎I think it's very difficult⏎... but I wonder if it's a good thing.	"People of Noradz⏎
⏎
They seem to live by⏎
different standards⏎
than the rest of the⏎
world。It must be⏎
very difficult…"	
0	リンゴえんのろうば⏎⏎バルダがリンゴをぬすまなければ⏎こんなにしかられなくて⏎すんだのに……	"If Barda hadn't stolen the apple, she wouldn't have been scolded so much..."	リンゴえんのろうば⏎⏎バルダがリンゴをぬすまなければ⏎こんなにしかられなくて⏎すんだのに……	
0	マザーブライトリー⏎⏎やど屋チャンピオンのおかみさん。⏎いろいろしんせつにしてくれる。⏎でも、しんせつにされると⏎どうしてもうたがってしまう。⏎よくない考え方だとは⏎思うけど。	"Mother Brightly⏎⏎Yadoya Champion's wife. ⏎It will help you in many ways. ⏎However, if you are harassed, ⏎you will resist. ⏎I don't think it's a good idea."	マザーブライトリー⏎⏎やど屋チャンピオンのおかみさん。⏎いろいろしんせつにしてくれる。⏎でも、しんせつにされると⏎どうしてもうたがってしまう。⏎よくない考え方だとは⏎思うけど。	
0	ジョーカー⏎⏎今までいろんな人に会ったけど⏎これほどあやしさプンプンの人は⏎いなかった。⏎でも、ただあやしいだけの⏎男ではなさそう……	"Joker⏎⏎I've met a lot of people, but I've never met anyone with so much suspicion. ⏎But it doesn't seem like he's just a suspicious ⏎man..."	ジョーカー⏎⏎今までいろんな人に会ったけど⏎これほどあやしさプンプンの人は⏎いなかった。⏎でも、ただあやしいだけの⏎男ではなさそう……	
0	フェルディナンド⏎⏎見るからにインチキ男だ。⏎インチキ! インチキ!⏎でもインチキなんて⏎影の大王のしている事に⏎くらべたら、たいした事ない。	"Ferdinand⏎⏎From the looks of it, he's a fake man. ⏎Fake! Fake! ⏎But phony is nothing compared to ⏎what the Great Shadow King is doing."	フェルディナンド⏎⏎見るからにインチキ男だ。⏎インチキ! インチキ!⏎でもインチキなんて⏎影の大王のしている事に⏎くらべたら、たいした事ない。	
0	プリン⏎⏎子どもあつかいされる事に⏎はらを立てているキンの子ども。⏎はらを立てるのが 子どものしょうこ。⏎って事はぼくも!?	Pudding⏎⏎Kin's child is upset about being treated as a child. ⏎The one who stands up is the child's Shoko. ⏎Does that mean me too!?	プリン⏎⏎子どもあつかいされる事に⏎はらを立てているキンの子ども。⏎はらを立てるのが 子どものしょうこ。⏎って事はぼくも!?	
